idx	term
8451	sevenyear
8452	severe
8453	severed
8454	severely
8455	severity
8456	sewage
8457	sex
8458	sexual
8459	sexuality
8460	sexually
8461	sgt
8462	shadow
8463	shadyside
8464	shaft
8465	shah
8466	shake
8467	shaken
8468	shakeup
8469	shaking
8470	shaky
8471	shall
8472	shallow
8473	shame
8474	shamir
8475	shamirs
8476	shamrock
8477	shanker
8478	shape
8479	shaped
8480	share
8481	shared
8482	shareholder
8483	shareholders
8484	shares
8485	sharing
8486	shark
8487	sharon
8488	sharp
8489	sharpest
8490	sharpeville
8491	sharply
8492	shatalin
8493	shattered
8494	shearson
8495	shed
8496	shedd
8497	sheehan
8498	sheet
8499	sheets
8500	sheftel
8501	sheik
8502	shelby
8503	shell
8504	shelling
8505	shells
8506	shelter
8507	shelters
8508	shelves
8509	sheriff
8510	sheriffs
8511	sherman
8512	sherry
8513	shes
8514	shevardnadze
8515	shield
8516	shields
8517	shift
8518	shifted
8519	shifting
8520	shifts
8521	shiite
8522	shiites
8523	shiley
8524	shimon
8525	shining
8526	ship
8527	shipbuilding
8528	shipment
8529	shipments
8530	shipped
8531	shipping
8532	ships
8533	shipyard
8534	shirt
8535	shirts
8536	shock
8537	shocked
8538	shocks
8539	shoe
8540	shoes
8541	shook
8542	shoot
8543	shooting
8544	shootings
8545	shootout
8546	shop
8547	shoppers
8548	shopping
8549	shops
8550	shore
8551	shores
8552	short
8553	shortage
8554	shortages
8555	shorter
8556	shortfall
8557	shortly
8558	shortterm
8559	shot
8560	shotgun
8561	shotguns
8562	shots
8563	shoulder
8564	shoulders
8565	shouldnt
8566	shouted
8567	shouting
8568	show
8569	showcase
8570	showdown
8571	showed
8572	shower
8573	showers
8574	showing
8575	shown
8576	shows
8577	shrine
8578	shrink
8579	shrinking
8580	shrugged
8581	shultz
8582	shuster
8583	shut
8584	shuttle
8585	shuttles
8586	shy
8587	siblings
8588	sick
8589	sickness
8590	side
8591	sides
8592	sidewalk
8593	sidon
8594	sieck
8595	siege
8596	siegelman
8597	sierra
8598	sight
8599	sigmond
8600	sign
8601	signal
8602	signaled
8603	signals
8604	signature
8605	signatures
8606	signed
8607	significance
8608	significant
8609	significantly
8610	signing
8611	signs
8612	sikh
8613	sikhs
8614	silence
8615	silent
8616	silicon
8617	silk
8618	silver
8619	silverado
8620	silverman
8621	similarities
8622	similarly
8623	simon
8624	simons
8625	simple
8626	simpler
8627	simply
8628	simpson
8629	simultaneously
8630	sinai
8631	sing
8632	singapore
8633	singer
8634	singers
8635	singh
8636	singing
8637	single
8638	singled
8639	sinhalese
8640	sink
8641	sinking
8642	sioux
8643	sipan
8644	sipc
8645	sir
8646	sister
8647	sisters
8648	sisulu
8649	sit
8650	site
8651	sites
8652	sits
8653	sitting
8654	situation
8655	situations
8656	six
8657	sixday
8658	sixmonth
8659	sixteen
8660	sixth
8661	sixyear
8662	size
8663	sizes
8664	skeptical
8665	skepticism
8666	ski
8667	skies
8668	skill
8669	skilled
8670	skills
8671	skin
8672	skinner
8673	skins
8674	skip
8675	skirt
8676	skirts
8677	skull
8678	skunk
8679	sky
8680	skyrocketing
8681	skyscraper
8682	sl
8683	slack
8684	slain
8685	slammed
8686	slap
8687	slapps
8688	slash
8689	slashed
8690	slashing
8691	slate
8692	slated
8693	slaughter
8694	slaying
8695	slayings
8696	sleep
8697	sleeping
8698	slice
8699	slide
8700	slides
8701	slight
8702	slightly
8703	slip
8704	slipped
8705	slogan
8706	slogans
8707	slope
8708	slow
8709	slowdown
8710	slowed
8711	slowest
8712	slowing
8713	slowly
8714	sls
8715	sluggish
8716	slump
8717	slums
8718	small
8719	smaller
8720	smallest
8721	smashed
8722	smeal
8723	smile
8724	smiled
8725	smiling
8726	smith
8727	smithkline
8728	smiths
8729	smog
8730	smoke
8731	smokeless
8732	smokers
8733	smoking
8734	smuggle
8735	smuggled
8736	smuggler
8737	smugglers
8738	smuggling
8739	snake
8740	snapped
8741	sniper
8742	snow
8743	soared
8744	soaring
8745	socalled
8746	soccer
8747	social
8748	socialism
8749	socialist
8750	socialists
8751	societe
8752	societies
8753	society
8754	societys
8755	sofaer
8756	soft
8757	softened
8758	software
8759	soil
8760	solar
8761	sold
8762	soldier
8763	soldiers
8764	sole
8765	solely
8766	solid
8767	solidarity
8768	solis
8769	solo
8770	solomon
8771	solution
8772	solutions
8773	solve
8774	solved
8775	solving
8776	somebody
8777	son
8778	song
8779	songs
8780	soninlaw
8781	sonny
8782	sons
8783	sony
8784	soon
8785	sooner
8786	sophisticated
8787	sorry
8788	sort
8789	sorts
8790	sothebys
8791	sought
8792	soul
8793	sound
8794	sounded
8795	sounds
8796	soup
8797	source
8798	sources
8799	souter
8800	souters
8801	south
8802	southcentral
8803	southeast
8804	southeastern
8805	southern
8806	southwell
8807	southwest
8808	southwestern
8809	sovereignty
8810	soviet
8811	soviets
8812	sowan
8813	soweto
8814	soybean
8815	soybeans
8816	space
8817	spacecraft
8818	spain
8819	spains
8820	span
8821	spanish
8822	spare
8823	sparked
8824	speak
8825	speaker
8826	speakers
8827	speaking
8828	speaks
8829	spear
8830	special
8831	specialist
8832	specialists
8833	specialty
8834	species
8835	specific
8836	specifically
8837	specifics
8838	specified
8839	specify
8840	spectacular
8841	spectators
8842	speculate
8843	speculated
8844	speculation
8845	speculative
8846	speculators
8847	speech
8848	speeches
8849	speed
8850	speeding
8851	speeds
8852	speedy
8853	spell
8854	spence
8855	spencer
8856	spend
8857	spending
8858	spends
8859	spent
8860	spielberg
8861	spill
8862	spilled
8863	spin
8864	spinal
8865	spirit
8866	spirits
8867	spiritual
8868	spite
8869	split
8870	spoke
8871	spoken
8872	spokesman
8873	spokesmen
8874	spokeswoman
8875	sponsor
8876	sponsored
8877	sponsoring
8878	sponsors
8879	spoor
8880	sporadic
8881	sporting
8882	sports
8883	spot
8884	spotlight
8885	spots
8886	spotted
8887	spouse
8888	sprawling
8889	sprayed
8890	spraying
8891	spread
8892	spreading
8893	spring
8894	springfield
8895	springs
8896	sps
8897	spur
8898	spurred
8899	spy
8900	squad
8901	squads
8902	square
8903	squarefoot
8904	squaremile
8905	squeezed
8906	sr
8907	sri
8908	srinagar
8909	ss
8910	st
8911	stabbed
8912	stability
8913	stabilize
8914	stable
8915	stacked
8916	stadium
8917	staff
8918	staffers
8919	stage
8920	staged
8921	stages
8922	stake
8923	stakes
8924	stalemate
8925	stalin
8926	stalinist
8927	stalins
8928	stalled
8929	stallone
8930	stamp
8931	stamps
8932	stan
8933	stance
8934	stand
8935	standard
8936	standards
8937	standing
8938	standoff
8939	standpoint
8940	stands
8941	stanford
8942	stanley
8943	star
8944	stark
8945	starring
8946	stars
8947	start
8948	started
8949	starting
8950	starts
8951	stasi
8952	state
8953	stated
8954	statehood
8955	statement
8956	statements
8957	stateowned
8958	staterun
8959	states
8960	statewide
8961	stating
8962	station
8963	stationed
8964	stations
8965	statistical
8966	statistics
8967	status
8968	statute
8969	stay
8970	stayed
8971	staying
8972	stays
8973	steadily
8974	steady
8975	steal
8976	stealing
8977	stealth
8978	steam
8979	stearns
8980	steel
8981	steelmakers
8982	steep
8983	steering
8984	steiger
8985	stein
8986	stem
8987	stemmed
8988	stemming
8989	stems
8990	step
8991	stephen
8992	stephens
8993	stepped
8994	stepping
8995	steps
8996	sterling
8997	steve
8998	steven
8999	stevens
9000	stewart
9001	stick
9002	stickers
9003	sticks
9004	stiff
9005	stimulate
9006	sting
9007	stir
9008	stock
9009	stockholders
9010	stockholm
9011	stockindex
9012	stockpile
9013	stocks
9014	stole
9015	stolen
9016	stomach
9017	stone
9018	stones
9019	stood
9020	stop
9021	stopped
9022	stopping
9023	stops
9024	storage
9025	store
9026	stored
9027	storer
9028	stores
9029	stories
9030	storks
9031	storm
9032	stormed
9033	storms
9034	stormy
9035	story
9036	straight
9037	strain
9038	strained
9039	strains
9040	strait
9041	stranded
9042	strange
9043	strangers
9044	strategic
9045	strategies
9046	strategists
9047	strategy
9048	strauss
9049	street
9050	streeters
9051	streets
9052	strength
9053	strengthen
9054	strengthened
9055	strengthening
9056	stress
9057	stressed
9058	stretch
9059	stretched
9060	strict
9061	strictly
9062	strife
9063	strike
9064	strikers
9065	strikes
9066	striking
9067	string
9068	strip
9069	stripped
9070	stroke
9071	strong
9072	stronger
9073	strongest
9074	stronghold
9075	strongly
9076	strongman
9077	struck
9078	structural
9079	structure
9080	structures
9081	struggle
9082	struggled
9083	struggling
9084	stuart
9085	stuck
9086	student
9087	students
9088	studied
9089	studies
9090	studio
9091	studios
9092	study
9093	studying
9094	stuff
9095	stuffed
9096	stunned
9097	stunt
9098	stupid
9099	style
9100	styles
9101	suarez
9102	subcommittee
9103	subcommittees
9104	subic
9105	subject
9106	subjects
9107	submarine
9108	submarines
9109	submit
9110	submitted
9111	submitting
9112	subscribers
9113	subsequent
9114	subsequently
9115	subsidiaries
9116	subsidiary
9117	subsidies
9118	subsidize
9119	subsidized
9120	subsidy
9121	substance
9122	substances
9123	substantial
9124	substantially
9125	substitute
9126	suburb
9127	suburban
9128	suburbs
9129	subway
9130	succeed
9131	succeeded
9132	succeeds
9133	success
9134	successes
9135	successful
9136	successfully
9137	successor
9138	sudan
9139	sudden
9140	suddenly
9141	sue
9142	sued
9143	suffer
9144	suffered
9145	suffering
9146	suffers
9147	sufficient
9148	sufficiently
9149	sugar
9150	suggest
9151	suggested
9152	suggesting
9153	suggestion
9154	suggestions
9155	suggests
9156	suicide
9157	suing
9158	suit
9159	suitable
9160	suitcase
9161	suits
9162	sula
9163	sulfur
9164	sullivan
9165	sum
9166	summary
9167	summer
9168	summit
9169	summoned
9170	sun
9171	sunday
9172	sundays
9173	sung
9174	sunk
9175	sunny
9176	sununu
9177	super
9178	supercomputers
9179	superconducting
9180	superfund
9181	superintendent
9182	superior
9183	superiors
9184	supermarket
9185	supermarkets
9186	superpower
9187	superpowers
9188	supersonic
9189	supervise
9190	supervised
9191	supervision
9192	supervisor
9193	supplementary
9194	supplied
9195	supplier
9196	suppliers
9197	supplies
9198	supply
9199	support
9200	supported
9201	supporter
9202	supporters
9203	supporting
9204	supports
9205	supposed
9206	supposedly
9207	suppression
9208	supremacy
9209	supreme
9210	sure
9211	surely
9212	surface
9213	surfaced
9214	surge
9215	surged
9216	surgeon
9217	surgeons
9218	surgery
9219	surplus
9220	surprise
9221	surprised
9222	surprises
9223	surprising
9224	surprisingly
9225	surrender
9226	surrendered
9227	surrendering
9228	surrounded
9229	surrounding
9230	surveillance
9231	survey
9232	surveyed
9233	surveys
9234	survival
9235	survive
9236	survived
9237	surviving
9238	survivor
9239	survivors
9240	susan
9241	susceptible
9242	suspect
9243	suspected
9244	suspects
9245	suspend
9246	suspended
9247	suspension
9248	suspensions
9249	suspicion
9250	suspicious
9251	sustain
9252	sustained
9253	sverdlovsk
9254	swaggart
9255	swap
9256	swapo
9257	swastikas
9258	swaziland
9259	sweden
9260	swedish
9261	sweep
9262	sweeping
9263	sweet
9264	sweetened
9265	swelling
9266	swenson
9267	swept
9268	swift
9269	swim
9270	swimming
9271	swindler
9272	swing
9273	swiss
9274	switch
9275	switched
9276	switches
9277	switching
9278	switzerland
9279	sworn
9280	sylvia
9281	symbol
9282	symbolic
9283	symbols
9284	symchych
9285	sympathy
9286	symphony
9287	symposium
9288	symptoms
9289	synagogue
9290	syndrome
9291	synthetic
9292	syracuse
9293	syria
9294	syrian
9295	syrians
9296	system
9297	systems
9298	t
9299	table
9300	tables
9301	tactic
9302	tactical
9303	tactics
9304	taewoo
9305	taft
9306	tag
9307	tags
9308	tailored
9309	taipei
9310	taiwan
9311	taiwanese
9312	take
9313	taken
9314	takeoff
9315	takeover
9316	takeovers
9317	takes
9318	takeshita
9319	taking
9320	tale
9321	talent
9322	talk
9323	talked
9324	talking
9325	talks
9326	tall
9327	tally
9328	tamil
9329	tamils
9330	tampa
9331	tampering
9332	tank
9333	tanker
9334	tankers
9335	tanks
9336	tannery
9337	tap
9338	tape
9339	taped
9340	tapes
9341	taping
9342	tapped
9343	target
9344	targeted
9345	targeting
9346	targets
9347	tariffs
9348	tariq
9349	tartus
9350	tarver
9351	task
9352	tasks
9353	tass
9354	taste
9355	taught
9356	tawana
9357	tax
9358	taxable
9359	taxation
9360	taxed
9361	taxes
9362	taxpayer
9363	taxpayers
9364	taylor
9365	teach
9366	teacher
9367	teachers
9368	teaches
9369	teaching
9370	team
9371	teams
9372	teamsters
9373	tear
9374	tears
9375	tech
9376	technical
9377	technically
9378	technicians
9379	technique
9380	techniques
9381	technologies
9382	technology
9383	ted
9384	teddy
9385	teeley
9386	teenage
9387	teenager
9388	teenagers
9389	teens
9390	teeth
9391	tegucigalpa
9392	tehran
9393	teitelbaum
9394	tel
9395	telecharge
9396	telecommunications
9397	telegraph
9398	telephone
9399	telephones
9400	telescope
9401	telescopes
9402	teletron
9403	televised
9404	television
9405	televisions
9406	tell
9407	teller
9408	telling
9409	tells
9410	temblor
9411	temperature
9412	temperatures
9413	temple
9414	tempo
9415	temporarily
9416	temporary
9417	temptation
9418	tempted
9419	ten
9420	tenant
9421	tenants
9422	tend
9423	tendency
9424	tender
9425	tenfold
9426	tenn
9427	tennessee
9428	tennis
9429	tenor
9430	tens
9431	tense
9432	tension
9433	tensions
9434	tent
9435	tentative
9436	tentatively
9437	tents
9438	tenure
9439	teresa
9440	teresas
9441	term
9442	terminal
9443	terms
9444	terrible
9445	territorial
9446	territories
9447	territory
9448	terror
9449	terrorism
9450	terrorist
9451	terrorists
9452	terry
9453	test
9454	testament
9455	tested
9456	testified
9457	testify
9458	testifying
9459	testimony
9460	testing
9461	tests
9462	texaco
9463	texas
9464	text
9465	textile
9466	th
9467	thailand
9468	thank
9469	thanked
9470	thanks
9471	thanksgiving
9472	thatcher
9473	thatchers
9474	thats
9475	thcentury
9476	theater
9477	theaters
9478	theft
9479	theirs
9480	theme
9481	themes
9482	theodore
9483	theory
9484	therapist
9485	therapy
9486	theres
9487	theyd
9488	theyll
9489	theyre
9490	theyve
9491	thick
9492	thieves
9493	thin
9494	thing
9495	things
9496	think
9497	thinking
9498	thinks
9499	third
9500	thirdquarter
9501	thomas
9502	thompson
9503	thompsons
9504	thornburgh
9505	thornton
9506	thorough
9507	thought
9508	thoughtful
9509	thoughts
9510	thousand
9511	thousands
9512	threat
9513	threaten
9514	threatened
9515	threatening
9516	threatens
9517	threats
9518	three
9519	threeday
9520	threehour
9521	threejudge
9522	threemember
9523	threemonth
9524	threequarters
9525	threeway
9526	threeweek
9527	threeyear
9528	threw
9529	thrift
9530	thrifts
9531	thrilled
9532	throat
9533	throw
9534	throwing
9535	thrown
9536	thugs
9537	thunderstorms
9538	thurmond
9539	thursday
9540	thursdays
9541	thwart
9542	thyssen
9543	tiananmen
9544	tibet
9545	tibetan
9546	tibetans
9547	ticket
9548	ticketron
9549	tickets
9550	tide
9551	tie
9552	tied
9553	ties
9554	tiger
9555	tigers
9556	tight
9557	tighten
9558	tightening
9559	tightly
9560	tim
9561	timber
9562	timbuktu
9563	time
9564	times
9565	timesstock
9566	timetable
9567	timing
9568	timothy
9569	tiny
9570	tip
9571	tipped
9572	tips
9573	tire
9574	tired
9575	tires
9576	tissue
9577	title
9578	titled
9579	toast
9580	tobacco
9581	today
9582	todays
9583	todd
9584	tokyo
9585	told
9586	tolerate
9587	tolerated
9588	toll
9589	tom
9590	tomb
9591	tommy
9592	tomorrow
9593	ton
9594	tone
9595	tonight
9596	tonka
9597	tons
9598	tony
9599	tool
9600	tools
9601	top
9602	topics
9603	topped
9604	topping
9605	topple
9606	toppled
9607	toppling
9608	tops
9609	torch
9610	tore
9611	tornadoes
9612	toronto
9613	torres
9614	torture
9615	tortured
9616	tory
9617	tosh
9618	toshiki
9619	tossed
9620	total
9621	totaled
9622	totaling
9623	totally
9624	totals
9625	touch
9626	touched
9627	tough
9628	tougher
9629	toughest
9630	tour
9631	toured
9632	touring
9633	tourism
9634	tourist
9635	tourists
9636	tournament
9637	toussaint
9638	touted
9639	tow
9640	tower
9641	town
9642	towns
9643	township
9644	townships
9645	toxic
9646	toy
9647	toys
9648	trace
9649	traced
9650	traces
9651	track
9652	tracking
9653	tracks
9654	trade
9655	traded
9656	trademark
9657	trader
9658	traders
9659	trades
9660	trading
9661	tradition
9662	traditional
9663	traditionally
9664	traffic
9665	traffickers
9666	trafficking
9667	tragedy
9668	tragic
9669	trail
9670	trailed
9671	trailer
9672	trailers
9673	train
9674	trained
9675	training
9676	trains
9677	transaction
9678	transactions
9679	transatlantic
9680	transcript
9681	transcripts
9682	transfer
9683	transferred
9684	transfers
9685	transform
9686	transformation
9687	transformed
9688	transfusion
9689	transfusions
9690	transistor
9691	transit
9692	transition
9693	transitional
9694	translation
9695	transmission
9696	transmitted
9697	transplant
9698	transport
9699	transportation
9700	trapped
9701	trash
9702	trauma
9703	traumatic
9704	travel
9705	traveled
9706	travelers
9707	traveling
9708	travell
9709	travels
9710	travis
9711	treason
9712	treasure
9713	treasurer
9714	treasures
9715	treasury
9716	treasurys
9717	treat
9718	treated
9719	treaties
9720	treating
9721	treatment
9722	treatments
9723	treaty
9724	tree
9725	trees
9726	trehan
9727	tremendous
9728	tremolite
9729	tremor
9730	trend
9731	trends
9732	trenton
9733	trespassing
9734	trial
9735	trials
9736	tribal
9737	tribe
9738	trible
9739	tribunal
9740	tribune
9741	tribute
9742	trident
9743	tried
9744	tries
9745	trigger
9746	triggered
9747	trillion
9748	trim
9749	trip
9750	triple
9751	tripled
9752	triplewitching
9753	trips
9754	tritium
9755	triumph
9756	troop
9757	trooper
9758	troops
9759	tropical
9760	trotsky
9761	trouble
9762	troubled
9763	troublemakers
9764	troubles
9765	trout
9766	trowbridge
9767	troy
9768	truce
9769	truck
9770	trucks
9771	true
9772	truly
9773	truman
9774	trump
9775	trunk
9776	trust
9777	trustee
9778	trustees
9779	trusts
9780	truth
9781	try
9782	trying
9783	tube
9784	tuberculosis
9785	tubes
9786	tucker
9787	tucson
9788	tuesday
9789	tuesdays
9790	tulsa
9791	tumbled
9792	tumbling
9793	tumor
9794	tumors
9795	tune
9796	tunnel
9797	turbulence
9798	turf
9799	turkey
9800	turkeys
9801	turkish
9802	turmoil
9803	turn
9804	turned
9805	turner
9806	turning
9807	turnout
9808	turns
9809	turtle
9810	turtles
9811	tutwiler
9812	tv
9813	twelve
9814	twenty
9815	twice
9816	twin
9817	twitchell
9818	two
9819	twoday
9820	twohour
9821	twomonth
9822	twoterm
9823	twothirds
9824	twoyear
9825	tyler
9826	type
9827	types
9828	typical
9829	typically
9830	tyson
9831	ual
9832	uaw
9833	ugandan
9834	ugly
9835	ukrainian
9836	ulster
9837	ultimate
9838	ultimately
9839	ultraviolet
9840	umbrella
9841	un
9842	unable
9843	unacceptable
9844	unanimous
9845	unanimously
9846	unanswered
9847	unauthorized
9848	unavailable
9849	unaware
9850	unborn
9851	uncertain
9852	uncertainty
9853	unchanged
9854	uncle
9855	unclear
9856	uncomfortable
9857	unconditional
9858	unconstitutional
9859	uncovered
9860	undecided
9861	undercover
9862	undergo
9863	undergoing
9864	undergraduate
9865	underground
9866	underlying
9867	undermine
9868	undermined
9869	undermining
9870	underscored
9871	undersecretary
9872	understand
9873	understanding
9874	understood
9875	undertake
9876	undertaken
9877	underwent
9878	undesirable
9879	undisclosed
9880	undoubtedly
9881	uneasy
9882	unemployed
9883	unemployment
9884	unequivocally
9885	unexpected
9886	unexpectedly
9887	unfair
9888	unfairly
9889	unfortunate
9890	unfortunately
9891	unhappy
9892	unicef
9893	unidentified
9894	unification
9895	unified
9896	uniform
9897	uniforms
9898	union
9899	unions
9900	unique
9901	unisys
9902	unit
9903	unita
9904	unite
9905	united
9906	uniteds
9907	units
9908	unity
9909	universal
9910	universally
9911	universities
9912	university
9913	universitys
9914	unix
9915	unknown
9916	unlawful
9917	unleaded
9918	unmanned
9919	unnecessary
9920	unofficial
9921	unpopular
9922	unprecedented
9923	unrealistic
9924	unregulated
9925	unrelated
9926	unrest
9927	unrwa
9928	unsolicited
9929	unspecified
9930	unsuccessful
9931	unsuccessfully
9932	unsure
9933	unusual
9934	unusually
9935	unveiled
9936	unwanted
9937	unwilling
9938	upbeat
9939	upcoming
9940	updated
9941	upgrade
9942	upgraded
9943	upgrading
9944	upham
9945	upheld
9946	uphold
9947	upper
9948	uprising
9949	uprisings
9950	upset
9951	upward
9952	uranium
9953	urban
9954	urge
9955	urged
9956	urgent
9957	urges
9958	urging
9959	uruguay
9960	usa
9961	usbacked
9962	usda
9963	useful
9964	users
9965	uses
9966	usg
9967	usjapan
9968	usled
9969	uss
9970	ussoviet
9971	ussr
9972	usual
9973	uta
9974	utah
9975	utilities
9976	utility
9977	v
9978	va
9979	vacant
9980	vacated
9981	vacation
9982	vacationing
9983	vacations
9984	vaccine
9985	vague
9986	valdez
9987	valid
9988	valley
9989	valleys
9990	valuable
9991	value
9992	valued
9993	values
9994	valve
9995	valves
9996	van
9997	vance
9998	vancouver
9999	vandalism
10000	vandenberg
10001	vanished
10002	vanuatu
10003	vargas
10004	varied
10005	variety
10006	vary
10007	varying
10008	vase
10009	vast
10010	vatican
10011	vaticans
10012	vegas
10013	vegetable
10014	vegetables
10015	vehicle
10016	vehicles
10017	vending
10018	vendors
10019	venezuela
10020	ventura
10021	venture
10022	ventures
10023	venus
10024	verbal
10025	verde
10026	verdict
10027	verge
10028	verification
10029	verify
10030	verity
10031	vermont
10032	verne
10033	vernon
10034	version
10035	versions
10036	vessel
10037	vessels
10038	veteran
10039	veterans
10040	veterinarian
10041	veto
10042	vetoed
10043	viable
10044	vice
10045	victim
10046	victims
10047	victor
10048	victories
10049	victory
10050	video
10051	videos
10052	videotape
10053	videotaped
10054	vienna
10055	vietnam
10056	vietnamese
10057	viett
10058	view
10059	viewed
10060	viewers
10061	viewing
10062	views
10063	vigil
10064	vigorously
10065	viguerie
10066	villa
10067	village
10068	villagers
10069	villages
10070	vincennes
10071	vincent
10072	vindicated
10073	vines
10074	vintners
10075	violate
10076	violated
10077	violates
10078	violating
10079	violation
10080	violations
10081	violence
10082	violent
10083	violeta
10084	virgin
10085	virginia
10086	virginias
10087	virtual
10088	virtually
10089	virus
10090	visa
10091	visas
10092	visible
10093	vision
10094	visit
10095	visited
10096	visiting
10097	visitor
10098	visitors
10099	visits
10100	visual
10101	vital
10102	vitamin
10103	vladimir
10104	voa
10105	vocal
10106	vocalist
10107	vogel
10108	voice
10109	voiced
10110	voices
10111	volatile
10112	volatility
10113	volcano
10114	volume
10115	volumes
10116	voluntarily
10117	voluntary
10118	volunteer
10119	volunteers
10120	volvo
10121	von
10122	vote
10123	voted
10124	voter
10125	voters
10126	votes
10127	voting
10128	vowed
10129	vremya
10130	vs
10131	vulnerability
10132	vulnerable
10133	w
10134	wade
10135	wage
10136	waged
10137	wages
10138	waging
10139	wagner
10140	wait
10141	waited
10142	waiting
10143	waiver
10144	wake
10145	waldheim
10146	wales
10147	walesa
10148	walk
10149	walked
10150	walker
10151	walking
10152	walkout
10153	walks
10154	wall
10155	wallace
10156	wallach
10157	wallenda
10158	walls
10159	walsh
10160	walshs
10161	walt
10162	walter
10163	walters
10164	wang
10165	wanted
10166	wanting
10167	wants
10168	war
10169	ward
10170	warehouse
10171	warehouses
10172	waren
10173	warfare
10174	warheads
10175	warm
10176	warming
10177	warmus
10178	warn
10179	warned
10180	warner
10181	warning
10182	warnings
10183	warrant
10184	warranted
10185	warrants
10186	warren
10187	warring
10188	wars
10189	warsaw
10190	warships
10191	wartime
10192	wary
10193	wash
10194	washed
10195	washington
10196	washingtonbased
10197	washingtons
10198	wasnt
10199	waste
10200	wastes
10201	watch
10202	watched
10203	watchers
10204	watches
10205	watching
10206	water
10207	watergate
10208	waters
10209	waterway
10210	watkins
10211	watson
10212	wave
10213	waved
10214	waves
10215	waving
10216	wayne
10217	ways
10218	weak
10219	weaken
10220	weakened
10221	weakening
10222	weaker
10223	weakness
10224	wealth
10225	wealthy
10226	weapon
10227	weaponry
10228	weapons
10229	wear
10230	wearing
10231	weather
10232	webb
10233	webster
10234	wed
10235	wedding
10236	wednesday
10237	wednesdays
10238	wedtech
10239	week
10240	weekend
10241	weekends
10242	weeklong
10243	weekly
10244	weekold
10245	weeks
10246	weicker
10247	weigh
10248	weighing
10249	weight
10250	weinstein
10251	welcome
10252	welcomed
10253	welcoming
10254	welfare
10255	wellknown
10256	wells
10257	wellstone
10258	wellwishers
10259	went
10260	werent
10261	west
10262	western
10263	westerners
10264	westernstyle
10265	westinghouse
10266	wet
10267	weve
10268	whales
10269	whats
10270	wheat
10271	wheel
10272	wheelchair
10273	wheelchairs
10274	whereabouts
10275	whip
10276	whirlpool
10277	whistleblowers
10278	white
10279	whites
10280	wholesale
10281	whos
10282	wickes
10283	wide
10284	widely
10285	wider
10286	widespread
10287	widow
10288	wiese
10289	wife
10290	wifes
10291	wilbury
10292	wilburys
10293	wild
10294	wilder
10295	wilderness
10296	wildlife
10297	wildly
10298	william
10299	williams
10300	williamson
10301	willie
10302	willing
10303	willingness
10304	willis
10305	wilshire
10306	wilson
10307	win
10308	wind
10309	windfall
10310	window
10311	windows
10312	winds
10313	windy
10314	wine
10315	winery
10316	wines
10317	wing
10318	wings
10319	winner
10320	winners
10321	winning
10322	wins
10323	winter
10324	wipe
10325	wiped
10326	wire
10327	wis
10328	wisconsin
10329	wish
10330	wished
10331	wishes
10332	withdraw
10333	withdrawal
10334	withdrawing
10335	withdrawn
10336	withdrew
10337	withheld
10338	withhold
10339	witness
10340	witnessed
10341	witnesses
10342	witter
10343	wittman
10344	wives
10345	woes
10346	wolf
10347	wolvovitz
10348	woman
10349	womans
10350	womb
10351	women
10352	womens
10353	won
10354	wonder
10355	wonderful
10356	wondering
10357	wont
10358	wood
10359	wooden
10360	woods
10361	woody
10362	word
10363	words
10364	wore
10365	work
10366	worked
10367	worker
10368	workers
10369	workforce
10370	working
10371	workplace
10372	works
10373	world
10374	worlds
10375	worldwide
10376	worn
10377	worried
10378	worries
10379	worry
10380	worse
10381	worsened
10382	worsening
10383	worst
10384	worth
10385	worthless
10386	wouldbe
10387	wouldnt
10388	wound
10389	wounded
10390	wounding
10391	wounds
10392	wppss
10393	wrangling
10394	wrapped
10395	wrath
10396	wright
10397	write
10398	writer
10399	writers
10400	writes
10401	writing
10402	written
10403	wrong
10404	wrongdoing
10405	wrote
10406	wte
10407	wva
10408	wynberg
10409	wyo
10410	wyoming
10411	x
10412	xhosas
10413	xinhua
10414	y
10415	yale
10416	yancy
10417	yankee
10418	yankees
10419	yard
10420	yards
10421	yasser
10422	yates
10423	year
10424	yearearlier
10425	yearend
10426	yearlong
10427	yearly
10428	yearold
10429	years
10430	yegor
10431	yelled
10432	yellow
10433	yellowstone
10434	yeltsin
10435	yen
10436	yesterday
10437	yeutter
10438	yield
10439	yielded
10440	yields
10441	yitzhak
10442	york
10443	yorkbased
10444	yorkers
10445	yorks
10446	yosemite
10447	youll
10448	young
10449	younger
10450	youngest
10451	youngsters
10452	youre
10453	youth
10454	youths
10455	youve
10456	yugoslav
10457	yugoslavia
10458	yuri
10459	zaccaro
10460	zaire
10461	zambia
10462	zealand
10463	zennoh
10464	zero
10465	zieman
10466	ziemet
10467	zimbabwe
10468	zinoviev
10469	zone
10470	zones
10471	zoo
10472	zubal
10473	zurich
